,times,upward_incident_reserve,downward_incident_reserve,To regulate up,To regulate down,Incentive component,Consume,Feed,Regulation state
42,2020-01-01 09:45:00,0.0,0.0,33.25,0.0,0,33.25,33.25,1
43,2020-01-01 10:00:00,0.0,0.0,37.77,0.0,0,37.77,37.77,1
44,2020-01-01 10:15:00,0.0,0.0,38.03,0.0,0,38.03,38.03,1
45,2020-01-01 10:30:00,0.0,0.0,33.77,0.0,0,33.77,33.77,1
46,2020-01-01 10:45:00,0.0,0.0,37.77,0.0,0,37.77,37.77,1
47,2020-01-01 11:00:00,0.0,0.0,37.77,0.0,0,37.77,37.77,1
48,2020-01-01 11:15:00,0.0,0.0,56.85,0.0,0,56.85,56.85,1
49,2020-01-01 11:30:00,0.0,0.0,56.85,0.0,0,56.85,56.85,1
50,2020-01-01 11:45:00,0.0,0.0,61.65,0.0,0,61.65,61.65,1
51,2020-01-01 12:00:00,0.0,0.0,38.03,0.0,0,38.03,38.03,1
52,2020-01-01 12:15:00,0.0,0.0,33.25,0.0,0,33.25,33.25,1
53,2020-01-01 12:30:00,0.0,0.0,33.25,0.0,0,33.25,33.25,1
54,2020-01-01 12:45:00,0.0,0.0,38.03,0.0,0,38.03,38.03,1
55,2020-01-01 13:00:00,0.0,0.0,33.77,0.0,0,33.77,33.77,1
56,2020-01-01 13:15:00,0.0,0.0,61.22,0.0,0,61.22,61.22,1
57,2020-01-01 13:30:00,0.0,0.0,61.22,0.0,0,61.22,61.22,1
58,2020-01-01 13:45:00,0.0,0.0,33.25,0.0,0,33.25,33.25,1
59,2020-01-01 14:00:00,0.0,0.0,39.02,0.0,0,39.02,39.02,1
60,2020-01-01 14:15:00,0.0,0.0,56.43,0.0,0,56.43,56.43,1
61,2020-01-01 14:30:00,0.0,0.0,37.77,0.0,0,37.77,37.77,1
62,2020-01-01 14:45:00,0.0,0.0,56.43,0.0,0,56.43,56.43,1
63,2020-01-01 15:00:00,0.0,0.0,65.04,0.0,0,65.04,65.04,1
64,2020-01-01 15:15:00,0.0,0.0,33.37,0.0,0,33.37,33.37,1
65,2020-01-01 15:30:00,0.0,0.0,33.37,0.0,0,33.37,33.37,1
66,2020-01-01 15:45:00,0.0,0.0,208.02,0.0,0,208.02,208.02,1
67,2020-01-01 16:00:00,0.0,0.0,251.87,0.0,0,251.87,251.87,1
68,2020-01-01 16:15:00,0.0,0.0,251.87,-129.6,0,-129.6,-129.6,-1
69,2020-01-01 16:30:00,0.0,0.0,0.0,29.06,0,29.06,29.06,-1
70,2020-01-01 16:45:00,0.0,0.0,0.0,0.0,0,29.15,29.15,0
71,2020-01-01 17:00:00,0.0,0.0,495.0,0.0,0,495.0,495.0,1
72,2020-01-01 17:15:00,0.0,0.0,365.22,0.0,0,365.22,365.22,1
73,2020-01-01 17:30:00,0.0,0.0,244.05,0.0,0,244.05,244.05,1
74,2020-01-01 17:45:00,0.0,0.0,244.05,0.0,0,244.05,244.05,1
75,2020-01-01 18:00:00,0.0,0.0,244.05,0.0,0,244.05,244.05,1
76,2020-01-01 18:15:00,0.0,0.0,90.02,0.0,0,90.02,90.02,1
77,2020-01-01 18:30:00,0.0,0.0,164.02,0.0,0,164.02,164.02,1
78,2020-01-01 18:45:00,0.0,0.0,33.59,0.0,0,33.59,33.59,1
79,2020-01-01 19:00:00,0.0,0.0,134.02,0.0,0,134.02,134.02,1
80,2020-01-01 19:15:00,0.0,0.0,134.02,-54.35,0,-54.35,-54.35,-1
81,2020-01-01 19:30:00,0.0,0.0,32.02,-35.85,0,33.74,-35.85,2
82,2020-01-01 19:45:00,0.0,0.0,30.17,-54.35,0,33.74,-54.35,2
83,2020-01-01 20:00:00,0.0,0.0,30.17,-19.85,0,-19.85,-19.85,-1
84,2020-01-01 20:15:00,0.0,0.0,251.87,24.03,0,251.87,24.03,2
85,2020-01-01 20:30:00,0.0,0.0,39.02,0.0,0,39.02,39.02,1
86,2020-01-01 20:45:00,0.0,0.0,0.0,0.0,0,29.16,29.16,0
87,2020-01-01 21:00:00,0.0,0.0,0.0,0.0,0,29.16,29.16,0
88,2020-01-01 21:15:00,0.0,0.0,157.02,0.0,0,157.02,157.02,1
89,2020-01-01 21:30:00,0.0,0.0,31.43,0.0,0,31.43,31.43,1
90,2020-01-01 21:45:00,0.0,0.0,31.43,0.0,0,31.43,31.43,1
91,2020-01-01 22:00:00,0.0,0.0,29.93,0.0,0,29.93,29.93,1
92,2020-01-01 22:15:00,0.0,0.0,0.0,0.0,0,28.91,28.91,0
93,2020-01-01 22:30:00,0.0,0.0,33.77,0.0,0,33.77,33.77,1
94,2020-01-01 22:45:00,0.0,0.0,28.75,0.0,0,28.75,28.75,1
95,2020-01-01 23:00:00,0.0,0.0,0.0,21.77,0,21.77,21.77,-1
96,2020-01-01 23:15:00,0.0,0.0,0.0,21.01,0,21.01,21.01,-1
97,2020-01-01 23:30:00,0.0,0.0,0.0,-3.04,0,-3.04,-3.04,-1
98,2020-01-01 23:45:00,0.0,0.0,0.0,23.78,0,23.78,23.78,-1
99,2020-01-02 00:00:00,0.0,0.0,0.0,35.24,0,35.24,35.24,-1
100,2020-01-02 00:15:00,0.0,0.0,0.0,25.01,0,25.01,25.01,-1
101,2020-01-02 00:30:00,0.0,0.0,0.0,0.0,0,31.82,31.82,0
102,2020-01-02 00:45:00,0.0,0.0,0.0,0.0,0,31.82,31.82,0
103,2020-01-02 01:00:00,0.0,0.0,0.0,21.01,0,21.01,21.01,-1
104,2020-01-02 01:15:00,0.0,0.0,32.57,17.01,0,32.57,17.01,2
105,2020-01-02 01:30:00,0.0,0.0,33.39,0.0,0,33.39,33.39,1
106,2020-01-02 01:45:00,0.0,0.0,29.01,22.06,0,29.01,22.06,2
107,2020-01-02 02:00:00,0.0,0.0,0.0,15.72,0,15.72,15.72,-1
108,2020-01-02 02:15:00,0.0,0.0,0.0,0.0,0,28.57,28.57,0
109,2020-01-02 02:30:00,0.0,0.0,0.0,25.01,0,25.01,25.01,-1
110,2020-01-02 02:45:00,0.0,0.0,0.0,21.01,0,21.01,21.01,-1
111,2020-01-02 03:00:00,0.0,0.0,0.0,21.01,0,21.01,21.01,-1
112,2020-01-02 03:15:00,0.0,0.0,28.76,21.01,0,28.76,28.76,1
113,2020-01-02 03:30:00,0.0,0.0,28.76,0.0,0,28.76,28.76,1
114,2020-01-02 03:45:00,0.0,0.0,29.01,0.0,0,29.01,29.01,1
115,2020-01-02 04:00:00,0.0,0.0,53.96,0.0,0,53.96,53.96,1
116,2020-01-02 04:15:00,0.0,0.0,79.3,0.0,0,79.3,79.3,1
117,2020-01-02 04:30:00,0.0,0.0,0.0,0.0,0,28.58,28.58,0
118,2020-01-02 04:45:00,0.0,0.0,29.5,0.0,0,29.5,29.5,1
119,2020-01-02 05:00:00,0.0,0.0,53.12,0.0,0,53.12,53.12,1
120,2020-01-02 05:15:00,0.0,0.0,60.03,0.0,0,60.03,60.03,1
121,2020-01-02 05:30:00,0.0,0.0,41.4,0.0,0,41.4,41.4,1
122,2020-01-02 05:45:00,0.0,0.0,142.12,0.0,0,142.12,142.12,1
123,2020-01-02 06:00:00,0.0,0.0,350.12,0.0,0,350.12,350.12,1
124,2020-01-02 06:15:00,0.0,0.0,350.12,-150.78,0,-150.78,-150.78,-1
125,2020-01-02 06:30:00,0.0,0.0,0.0,-150.78,0,-150.78,-150.78,-1
126,2020-01-02 06:45:00,0.0,0.0,29.98,-150.78,0,29.98,29.98,1
127,2020-01-02 07:00:00,0.0,0.0,29.98,0.0,0,29.98,29.98,1
128,2020-01-02 07:15:00,0.0,0.0,29.98,26.24,0,26.24,26.24,-1
129,2020-01-02 07:30:00,0.0,0.0,0.0,26.75,0,26.75,26.75,-1
130,2020-01-02 07:45:00,0.0,0.0,29.23,0.0,0,29.23,29.23,1
131,2020-01-02 08:00:00,0.0,0.0,29.9,0.0,0,29.9,29.9,1
132,2020-01-02 08:15:00,0.0,0.0,33.68,0.0,0,33.68,33.68,1
133,2020-01-02 08:30:00,0.0,0.0,44.12,0.0,0,44.12,44.12,1
134,2020-01-02 08:45:00,0.0,0.0,30.9,0.0,0,30.9,30.9,1
135,2020-01-02 09:00:00,0.0,0.0,108.12,0.0,0,108.12,108.12,1
136,2020-01-02 09:15:00,0.0,0.0,332.12,0.0,0,332.12,332.12,1
137,2020-01-02 09:30:00,0.0,0.0,44.12,0.0,0,44.12,44.12,1
138,2020-01-02 09:45:00,0.0,0.0,30.31,0.0,0,30.31,30.31,1
139,2020-01-02 10:00:00,0.0,0.0,34.31,0.0,0,34.31,34.31,1
140,2020-01-02 10:15:00,0.0,0.0,332.12,0.0,0,332.12,332.12,1
141,2020-01-02 10:30:00,0.0,0.0,30.55,0.0,0,30.55,30.55,1
142,2020-01-02 10:45:00,0.0,0.0,38.91,0.0,0,38.91,38.91,1
143,2020-01-02 11:00:00,0.0,0.0,39.16,0.0,0,39.16,39.16,1
144,2020-01-02 11:15:00,0.0,0.0,332.12,0.0,0,332.12,332.12,1
145,2020-01-02 11:30:00,0.0,0.0,36.25,0.0,0,36.25,36.25,1
146,2020-01-02 11:45:00,0.0,0.0,30.88,0.0,0,30.88,30.88,1
147,2020-01-02 12:00:00,0.0,0.0,34.55,0.0,0,34.55,34.55,1
148,2020-01-02 12:15:00,0.0,0.0,38.97,0.0,0,38.97,38.97,1
149,2020-01-02 12:30:00,0.0,0.0,39.46,0.0,0,39.46,39.46,1
150,2020-01-02 12:45:00,0.0,0.0,35.05,0.0,0,35.05,35.05,1
151,2020-01-02 13:00:00,0.0,0.0,34.56,0.0,0,34.56,34.56,1
152,2020-01-02 13:15:00,0.0,0.0,44.12,0.0,0,44.12,44.12,1
153,2020-01-02 13:30:00,0.0,0.0,37.98,0.0,0,37.98,37.98,1
154,2020-01-02 13:45:00,0.0,0.0,35.66,0.0,0,35.66,35.66,1
155,2020-01-02 14:00:00,0.0,0.0,31.16,0.0,0,31.16,31.16,1
156,2020-01-02 14:15:00,0.0,0.0,29.23,0.0,0,29.23,29.23,1
157,2020-01-02 14:30:00,0.0,0.0,0.0,0.0,0,35.52,35.52,0
158,2020-01-02 14:45:00,0.0,0.0,0.0,25.98,0,25.98,25.98,-1
159,2020-01-02 15:00:00,0.0,0.0,0.0,41.76,0,41.76,41.76,-1
160,2020-01-02 15:15:00,0.0,0.0,0.0,26.92,0,26.92,26.92,-1
161,2020-01-02 15:30:00,0.0,0.0,0.0,0.0,0,35.4,35.4,0
162,2020-01-02 15:45:00,0.0,0.0,38.57,0.0,0,38.57,38.57,1
163,2020-01-02 16:00:00,0.0,0.0,119.12,0.0,0,119.12,119.12,1
164,2020-01-02 16:15:00,0.0,0.0,450.0,34.07,0,450.0,32.89,2
165,2020-01-02 16:30:00,0.0,0.0,450.0,34.07,0,34.07,34.07,-1
166,2020-01-02 16:45:00,0.0,0.0,0.0,41.58,0,41.58,41.58,-1
167,2020-01-02 17:00:00,0.0,0.0,29.28,0.0,0,29.28,29.28,1
168,2020-01-02 17:15:00,0.0,0.0,33.76,0.0,0,33.76,33.76,1
169,2020-01-02 17:30:00,0.0,0.0,29.28,0.0,0,29.28,29.28,1
170,2020-01-02 17:45:00,0.0,0.0,0.0,11.67,0,11.67,11.67,-1
171,2020-01-02 18:00:00,0.0,0.0,0.0,23.78,0,23.78,23.78,-1
172,2020-01-02 18:15:00,0.0,0.0,314.12,23.78,0,314.12,314.12,1
173,2020-01-02 18:30:00,0.0,0.0,37.98,22.68,0,37.98,22.68,2
174,2020-01-02 18:45:00,0.0,0.0,0.0,-8.59,0,-8.59,-8.59,-1
175,2020-01-02 19:00:00,0.0,0.0,0.0,10.1,0,10.1,10.1,-1
176,2020-01-02 19:15:00,0.0,0.0,105.12,22.44,0,105.12,22.44,2
177,2020-01-02 19:30:00,0.0,0.0,29.98,25.98,0,29.98,25.98,2
178,2020-01-02 19:45:00,0.0,0.0,0.0,25.95,0,25.95,25.95,-1
179,2020-01-02 20:00:00,0.0,0.0,0.0,-8.46,0,-8.46,-8.46,-1
180,2020-01-02 20:15:00,0.0,0.0,30.47,9.78,0,30.47,30.47,1
181,2020-01-02 20:30:00,0.0,0.0,31.03,-66.44,0,31.03,-66.44,2
182,2020-01-02 20:45:00,0.0,0.0,0.0,-122.27,0,-122.27,-122.27,-1
183,2020-01-02 21:00:00,0.0,0.0,0.0,-80.35,0,-80.35,-80.35,-1
184,2020-01-02 21:15:00,0.0,0.0,251.72,4.78,0,251.72,4.78,2
185,2020-01-02 21:30:00,0.0,0.0,34.55,13.95,0,34.55,13.95,2
186,2020-01-02 21:45:00,0.0,0.0,0.0,27.91,0,27.91,27.91,-1
187,2020-01-02 22:00:00,0.0,0.0,0.0,21.98,0,21.98,21.98,-1
188,2020-01-02 22:15:00,0.0,0.0,32.93,25.98,0,32.93,25.98,2
189,2020-01-02 22:30:00,0.0,0.0,28.77,29.15,0,29.15,29.15,-1
190,2020-01-02 22:45:00,0.0,0.0,0.0,-0.78,0,-0.78,-0.78,-1
191,2020-01-02 23:00:00,0.0,0.0,0.0,-15.78,0,-15.78,-15.78,-1
192,2020-01-02 23:15:00,0.0,0.0,29.37,-18.03,0,29.37,29.37,1
193,2020-01-02 23:30:00,0.0,0.0,29.37,12.39,0,12.39,12.39,-1
194,2020-01-02 23:45:00,0.0,0.0,0.0,19.54,0,19.54,19.54,-1
195,2020-01-03 00:00:00,0.0,0.0,0.0,2.03,0,2.03,2.03,-1
196,2020-01-03 00:15:00,0.0,0.0,28.62,2.03,0,28.62,28.62,1
197,2020-01-03 00:30:00,0.0,0.0,28.68,0.0,0,28.68,28.68,1
198,2020-01-03 00:45:00,0.0,0.0,30.36,0.0,0,30.36,30.36,1
199,2020-01-03 01:00:00,0.0,0.0,0.0,0.0,0,27.96,27.96,0
200,2020-01-03 01:15:00,0.0,0.0,28.65,24.75,0,28.65,28.65,1
201,2020-01-03 01:30:00,0.0,0.0,28.75,20.75,0,20.75,20.75,-1
202,2020-01-03 01:45:00,0.0,0.0,0.0,17.9,0,17.9,17.9,-1
203,2020-01-03 02:00:00,0.0,0.0,0.0,-7.03,0,-7.03,-7.03,-1
204,2020-01-03 02:15:00,0.0,0.0,30.19,-13.26,0,30.19,-13.26,2
205,2020-01-03 02:30:00,0.0,0.0,30.32,17.73,0,30.32,17.73,2
206,2020-01-03 02:45:00,0.0,0.0,0.0,10.03,0,10.03,10.03,-1
207,2020-01-03 03:00:00,0.0,0.0,0.0,10.03,0,10.03,10.03,-1
208,2020-01-03 03:15:00,0.0,0.0,0.0,24.75,0,24.75,24.75,-1
209,2020-01-03 03:30:00,0.0,0.0,28.73,0.0,0,28.73,28.73,1
210,2020-01-03 03:45:00,0.0,0.0,0.0,24.75,0,24.75,24.75,-1
211,2020-01-03 04:00:00,0.0,0.0,0.0,17.07,0,17.07,17.07,-1
212,2020-01-03 04:15:00,0.0,0.0,0.0,-22.81,0,-22.81,-22.81,-1
213,2020-01-03 04:30:00,0.0,0.0,0.0,19.49,0,19.49,19.49,-1
214,2020-01-03 04:45:00,0.0,0.0,0.0,0.0,0,27.94,27.94,0
215,2020-01-03 05:00:00,0.0,0.0,0.0,23.87,0,23.87,23.87,-1
216,2020-01-03 05:15:00,0.0,0.0,0.0,23.46,0,23.46,23.46,-1
217,2020-01-03 05:30:00,0.0,0.0,0.0,-21.39,0,-21.39,-21.39,-1
218,2020-01-03 05:45:00,0.0,0.0,0.0,25.18,0,25.18,25.18,-1
219,2020-01-03 06:00:00,0.0,0.0,0.0,25.18,0,25.18,25.18,-1
220,2020-01-03 06:15:00,0.0,0.0,0.0,-140.22,0,-140.22,-140.22,-1
221,2020-01-03 06:30:00,0.0,0.0,0.0,6.17,0,6.17,6.17,-1
222,2020-01-03 06:45:00,0.0,0.0,0.0,-140.22,0,-140.22,-140.22,-1
223,2020-01-03 07:00:00,0.0,0.0,28.62,0.91,0,28.62,0.91,2
224,2020-01-03 07:15:00,0.0,0.0,0.0,-129.46,0,-129.46,-129.46,-1
225,2020-01-03 07:30:00,0.0,0.0,0.0,14.68,0,14.68,14.68,-1
226,2020-01-03 07:45:00,0.0,0.0,28.97,17.18,0,28.97,17.18,2
227,2020-01-03 08:00:00,0.0,0.0,0.0,1.48,0,1.48,1.48,-1
228,2020-01-03 08:15:00,0.0,0.0,0.0,15.3,0,15.3,15.3,-1
229,2020-01-03 08:30:00,0.0,0.0,0.0,25.03,0,25.03,25.03,-1
230,2020-01-03 08:45:00,0.0,0.0,0.0,26.7,0,26.7,26.7,-1
231,2020-01-03 09:00:00,0.0,0.0,0.0,21.66,0,21.66,21.66,-1
232,2020-01-03 09:15:00,0.0,0.0,0.0,18.59,0,18.59,18.59,-1
233,2020-01-03 09:30:00,0.0,0.0,0.0,-2.92,0,-2.92,-2.92,-1
234,2020-01-03 09:45:00,0.0,0.0,30.17,-20.87,0,34.14,-20.87,2
235,2020-01-03 10:00:00,0.0,0.0,30.17,8.22,0,8.22,8.22,-1
236,2020-01-03 10:15:00,0.0,0.0,0.0,-13.73,0,-13.73,-13.73,-1
237,2020-01-03 10:30:00,0.0,0.0,0.0,8.22,0,8.22,8.22,-1
238,2020-01-03 10:45:00,0.0,0.0,0.0,25.0,0,25.0,25.0,-1
239,2020-01-03 11:00:00,0.0,0.0,0.0,22.45,0,22.45,22.45,-1
240,2020-01-03 11:15:00,0.0,0.0,33.71,25.03,0,33.71,25.03,2
241,2020-01-03 11:30:00,0.0,0.0,0.0,13.32,0,13.32,13.32,-1
242,2020-01-03 11:45:00,0.0,0.0,0.0,25.18,0,25.18,25.18,-1
243,2020-01-03 12:00:00,0.0,0.0,29.18,-24.02,0,29.18,-24.02,2
244,2020-01-03 12:15:00,0.0,0.0,29.18,2.03,0,29.18,2.03,2
245,2020-01-03 12:30:00,0.0,0.0,0.0,4.03,0,4.03,4.03,-1
246,2020-01-03 12:45:00,0.0,0.0,0.0,18.59,0,18.59,18.59,-1
247,2020-01-03 13:00:00,0.0,0.0,0.0,17.18,0,17.18,17.18,-1
248,2020-01-03 13:15:00,0.0,0.0,0.0,0.0,0,28.99,28.99,0
249,2020-01-03 13:30:00,0.0,0.0,0.0,0.0,0,29.0,29.0,0
250,2020-01-03 13:45:00,0.0,0.0,0.0,27.69,0,27.69,27.69,-1
251,2020-01-03 14:00:00,0.0,0.0,0.0,19.27,0,19.27,19.27,-1
252,2020-01-03 14:15:00,0.0,0.0,0.0,-49.09,0,-49.09,-49.09,-1
253,2020-01-03 14:30:00,0.0,0.0,0.0,-67.09,0,-67.09,-67.09,-1
254,2020-01-03 14:45:00,0.0,0.0,0.0,-12.03,0,-12.03,-12.03,-1
255,2020-01-03 15:00:00,0.0,0.0,0.0,24.28,0,24.28,24.28,-1
256,2020-01-03 15:15:00,0.0,0.0,0.0,21.91,0,21.91,21.91,-1
257,2020-01-03 15:30:00,0.0,0.0,37.18,21.18,0,37.18,21.18,2
258,2020-01-03 15:45:00,0.0,0.0,48.97,21.18,0,48.97,48.97,1
259,2020-01-03 16:00:00,0.0,0.0,97.02,0.0,0,97.02,97.02,1
260,2020-01-03 16:15:00,0.0,0.0,42.12,27.69,0,27.69,27.69,-1
261,2020-01-03 16:30:00,0.0,0.0,42.12,27.69,0,27.69,27.69,-1
262,2020-01-03 16:45:00,0.0,0.0,0.0,26.97,0,26.97,26.97,-1
263,2020-01-03 17:00:00,0.0,0.0,0.0,0.0,0,37.25,37.25,0
264,2020-01-03 17:15:00,0.0,0.0,29.69,23.37,0,36.74,23.37,2
265,2020-01-03 17:30:00,0.0,0.0,0.0,16.81,0,16.81,16.81,-1
266,2020-01-03 17:45:00,0.0,0.0,0.0,21.18,0,21.18,21.18,-1
267,2020-01-03 18:00:00,0.0,0.0,0.0,0.0,0,36.8,36.8,0
268,2020-01-03 18:15:00,0.0,0.0,0.0,10.68,0,10.68,10.68,-1
269,2020-01-03 18:30:00,0.0,0.0,0.0,5.13,0,5.13,5.13,-1
270,2020-01-03 18:45:00,0.0,0.0,0.0,-52.18,0,-52.18,-52.18,-1
271,2020-01-03 19:00:00,0.0,0.0,0.0,-52.18,0,-52.18,-52.18,-1
272,2020-01-03 19:15:00,0.0,0.0,49.4,28.44,0,49.4,28.44,2
273,2020-01-03 19:30:00,0.0,0.0,0.0,23.94,0,23.94,23.94,-1
274,2020-01-03 19:45:00,0.0,0.0,0.0,21.18,0,21.18,21.18,-1
275,2020-01-03 20:00:00,0.0,0.0,0.0,-24.28,0,-24.28,-24.28,-1
276,2020-01-03 20:15:00,0.0,0.0,37.18,27.45,0,37.18,27.45,2
277,2020-01-03 20:30:00,0.0,0.0,37.18,25.86,0,25.86,25.86,-1
278,2020-01-03 20:45:00,0.0,0.0,0.0,24.94,0,24.94,24.94,-1
279,2020-01-03 21:00:00,0.0,0.0,0.0,-52.45,0,-52.45,-52.45,-1
280,2020-01-03 21:15:00,0.0,0.0,30.98,23.03,0,30.98,23.03,2
281,2020-01-03 21:30:00,0.0,0.0,0.0,19.16,0,19.16,19.16,-1
282,2020-01-03 21:45:00,0.0,0.0,0.0,17.18,0,17.18,17.18,-1
283,2020-01-03 22:00:00,0.0,0.0,0.0,5.13,0,5.13,5.13,-1
284,2020-01-03 22:15:00,0.0,0.0,251.62,5.13,0,251.62,251.62,1
285,2020-01-03 22:30:00,0.0,0.0,30.28,22.03,0,30.28,22.03,2
286,2020-01-03 22:45:00,0.0,0.0,0.0,21.73,0,21.73,21.73,-1
287,2020-01-03 23:00:00,0.0,0.0,0.0,18.78,0,18.78,18.78,-1
288,2020-01-03 23:15:00,0.0,0.0,169.12,-137.01,0,169.12,-137.01,2
289,2020-01-03 23:30:00,0.0,0.0,223.12,24.99,0,223.12,24.99,2
290,2020-01-03 23:45:00,0.0,0.0,28.81,16.99,0,28.81,16.99,2
291,2020-01-04 00:00:00,0.0,0.0,0.0,-11.73,0,-11.73,-11.73,-1
292,2020-01-04 00:15:00,0.0,0.0,187.12,-54.77,0,187.12,187.12,1
293,2020-01-04 00:30:00,0.0,0.0,224.12,-30.98,0,224.12,-30.98,2
294,2020-01-04 00:45:00,0.0,0.0,0.0,-139.63,0,-139.63,-139.63,-1
295,2020-01-04 01:00:00,0.0,0.0,0.0,-102.72,0,-102.72,-102.72,-1
296,2020-01-04 01:15:00,0.0,0.0,0.0,-16.78,0,-16.78,-16.78,-1
297,2020-01-04 01:30:00,0.0,0.0,0.0,-26.78,0,-26.78,-26.78,-1
298,2020-01-04 01:45:00,0.0,0.0,0.0,5.69,0,5.69,5.69,-1
299,2020-01-04 02:00:00,0.0,0.0,0.0,-1.51,0,-1.51,-1.51,-1
300,2020-01-04 02:15:00,0.0,0.0,37.45,20.78,0,37.45,37.45,1
301,2020-01-04 02:30:00,0.0,0.0,56.84,9.92,0,56.84,9.92,2
302,2020-01-04 02:45:00,0.0,0.0,56.84,10.96,0,10.96,10.96,-1
303,2020-01-04 03:00:00,0.0,0.0,0.0,15.27,0,15.27,15.27,-1
304,2020-01-04 03:15:00,0.0,0.0,0.0,-20.84,0,-20.84,-20.84,-1
305,2020-01-04 03:30:00,0.0,0.0,0.0,0.0,0,28.35,28.35,0
306,2020-01-04 03:45:00,0.0,0.0,0.0,0.0,0,28.35,28.35,0
307,2020-01-04 04:00:00,0.0,0.0,0.0,26.95,0,26.95,26.95,-1
308,2020-01-04 04:15:00,0.0,0.0,0.0,17.37,0,17.37,17.37,-1
309,2020-01-04 04:30:00,0.0,0.0,0.0,8.62,0,8.62,8.62,-1
310,2020-01-04 04:45:00,0.0,0.0,0.0,20.78,0,20.78,20.78,-1
311,2020-01-04 05:00:00,0.0,0.0,0.0,24.99,0,24.99,24.99,-1
312,2020-01-04 05:15:00,0.0,0.0,29.07,26.93,0,29.07,26.93,2
313,2020-01-04 05:30:00,0.0,0.0,0.0,0.0,0,28.61,28.61,0
314,2020-01-04 05:45:00,0.0,0.0,0.0,0.0,0,28.44,28.44,0
315,2020-01-04 06:00:00,0.0,0.0,0.0,0.0,0,28.43,28.43,0
316,2020-01-04 06:15:00,0.0,0.0,29.07,-9.83,0,29.07,-9.83,2
