,times,upward_incident_reserve,downward_incident_reserve,To regulate up,To regulate down,Incentive component,Consume,Feed,Regulation state
96,2018-01-01 23:15:00,0.0,0.0,44.12,-47.37,0,44.12,44.12,1
97,2018-01-01 23:30:00,0.0,0.0,44.12,28.48,0,28.48,28.48,-1
98,2018-01-01 23:45:00,0.0,0.0,0.0,29.79,0,29.79,29.79,-1
99,2018-01-02 00:00:00,0.0,0.0,0.0,28.56,0,28.56,28.56,-1
100,2018-01-02 00:15:00,0.0,0.0,0.0,8.19,0,8.19,8.19,-1
101,2018-01-02 00:30:00,0.0,0.0,0.0,0.0,0,33.43,33.43,0
102,2018-01-02 00:45:00,0.0,0.0,0.0,0.0,0,33.43,33.43,0
103,2018-01-02 01:00:00,0.0,0.0,0.0,26.78,0,26.78,26.78,-1
104,2018-01-02 01:15:00,0.0,0.0,59.42,26.78,0,59.42,59.42,1
105,2018-01-02 01:30:00,0.0,0.0,40.28,0.0,0,40.28,40.28,1
106,2018-01-02 01:45:00,0.0,0.0,40.28,0.0,0,40.28,40.28,1
107,2018-01-02 02:00:00,0.0,0.0,40.28,27.03,0,27.03,27.03,-1
108,2018-01-02 02:15:00,0.0,0.0,33.02,36.11,0,34.12,34.12,2
109,2018-01-02 02:30:00,0.0,0.0,32.61,28.38,0,28.38,28.38,-1
110,2018-01-02 02:45:00,0.0,0.0,0.0,28.38,0,28.38,28.38,-1
111,2018-01-02 03:00:00,0.0,0.0,0.0,5.78,0,5.78,5.78,-1
112,2018-01-02 03:15:00,0.0,0.0,0.0,19.78,0,19.78,19.78,-1
113,2018-01-02 03:30:00,0.0,0.0,0.0,26.78,0,26.78,26.78,-1
114,2018-01-02 03:45:00,0.0,0.0,0.0,9.91,0,9.91,9.91,-1
115,2018-01-02 04:00:00,0.0,0.0,0.0,24.91,0,24.91,24.91,-1
116,2018-01-02 04:15:00,0.0,0.0,0.0,30.8,0,30.8,30.8,-1
117,2018-01-02 04:30:00,0.0,0.0,0.0,33.28,0,33.28,33.28,-1
118,2018-01-02 04:45:00,0.0,0.0,0.0,33.28,0,33.28,33.28,-1
119,2018-01-02 05:00:00,0.0,0.0,0.0,0.0,0,33.2,33.2,0
120,2018-01-02 05:15:00,0.0,0.0,0.0,22.58,0,22.58,22.58,-1
121,2018-01-02 05:30:00,0.0,0.0,0.0,0.0,0,33.6,33.6,0
122,2018-01-02 05:45:00,0.0,0.0,34.69,0.0,0,34.69,34.69,1
123,2018-01-02 06:00:00,0.0,0.0,0.0,32.58,0,32.58,32.58,-1
124,2018-01-02 06:15:00,0.0,0.0,0.0,24.01,0,24.01,24.01,-1
125,2018-01-02 06:30:00,0.0,0.0,0.0,11.05,0,11.05,11.05,-1
126,2018-01-02 06:45:00,0.0,0.0,47.92,11.05,0,47.92,47.92,1
127,2018-01-02 07:00:00,0.0,0.0,99.48,0.0,0,99.48,99.48,1
128,2018-01-02 07:15:00,0.0,0.0,65.89,15.78,0,15.78,15.78,-1
129,2018-01-02 07:30:00,0.0,0.0,0.0,9.78,0,9.78,9.78,-1
130,2018-01-02 07:45:00,0.0,0.0,0.0,0.0,0,36.89,36.89,0
131,2018-01-02 08:00:00,0.0,0.0,0.0,0.0,0,36.87,36.87,0
132,2018-01-02 08:15:00,0.0,0.0,0.0,-5.98,0,-5.98,-5.98,-1
133,2018-01-02 08:30:00,0.0,0.0,0.0,32.0,0,32.0,32.0,-1
134,2018-01-02 08:45:00,0.0,0.0,0.0,32.54,0,32.54,32.54,-1
135,2018-01-02 09:00:00,0.0,0.0,44.45,32.54,0,44.45,44.45,1
136,2018-01-02 09:15:00,0.0,0.0,95.12,0.0,0,95.12,95.12,1
137,2018-01-02 09:30:00,0.0,0.0,79.12,0.0,0,79.12,79.12,1
138,2018-01-02 09:45:00,0.0,0.0,45.7,0.0,0,45.7,45.7,1
139,2018-01-02 10:00:00,0.0,0.0,62.0,0.0,0,62.0,62.0,1
140,2018-01-02 10:15:00,0.0,0.0,67.7,0.0,0,67.7,67.7,1
141,2018-01-02 10:30:00,0.0,0.0,37.53,0.0,0,37.53,37.53,1
142,2018-01-02 10:45:00,0.0,0.0,36.67,0.0,0,36.67,36.67,1
143,2018-01-02 11:00:00,0.0,0.0,39.54,0.0,0,39.54,39.54,1
144,2018-01-02 11:15:00,0.0,0.0,147.12,0.0,0,147.12,147.12,1
145,2018-01-02 11:30:00,0.0,0.0,147.12,0.0,0,147.12,147.12,1
146,2018-01-02 11:45:00,0.0,0.0,121.12,0.0,0,121.12,121.12,1
147,2018-01-02 12:00:00,0.0,0.0,78.56,0.0,0,78.56,78.56,1
148,2018-01-02 12:15:00,0.0,0.0,60.45,0.0,0,60.45,60.45,1
149,2018-01-02 12:30:00,0.0,0.0,0.0,0.0,0,35.9,35.9,0
150,2018-01-02 12:45:00,0.0,0.0,142.12,0.0,0,142.12,142.12,1
151,2018-01-02 13:00:00,0.0,0.0,45.11,0.0,0,45.11,45.11,1
152,2018-01-02 13:15:00,0.0,0.0,71.22,0.0,0,71.22,71.22,1
153,2018-01-02 13:30:00,0.0,0.0,80.12,0.0,0,80.12,80.12,1
154,2018-01-02 13:45:00,0.0,0.0,0.0,0.0,0,35.84,35.84,0
155,2018-01-02 14:00:00,0.0,0.0,0.0,0.0,0,35.84,35.84,0
156,2018-01-02 14:15:00,0.0,0.0,142.12,0.0,0,142.12,142.12,1
157,2018-01-02 14:30:00,0.0,0.0,49.86,0.0,0,49.86,49.86,1
158,2018-01-02 14:45:00,0.0,0.0,46.82,0.0,0,46.82,46.82,1
159,2018-01-02 15:00:00,0.0,0.0,0.0,0.0,0,35.74,35.74,0
160,2018-01-02 15:15:00,0.0,0.0,0.0,0.0,0,36.04,36.04,0
161,2018-01-02 15:30:00,0.0,0.0,0.0,28.54,0,28.54,28.54,-1
162,2018-01-02 15:45:00,0.0,0.0,0.0,35.4,0,35.4,35.4,-1
163,2018-01-02 16:00:00,0.0,0.0,33.34,0.0,0,33.34,33.34,1
164,2018-01-02 16:15:00,0.0,0.0,0.0,0.0,0,36.46,36.46,0
165,2018-01-02 16:30:00,0.0,0.0,0.0,0.0,0,36.47,36.47,0
166,2018-01-02 16:45:00,0.0,0.0,0.0,0.0,0,35.97,35.97,0
167,2018-01-02 17:00:00,0.0,0.0,0.0,0.0,0,35.96,35.96,0
168,2018-01-02 17:15:00,0.0,0.0,42.07,0.0,0,42.07,42.07,1
169,2018-01-02 17:30:00,0.0,0.0,0.0,37.3,0,37.3,37.3,-1
170,2018-01-02 17:45:00,0.0,0.0,0.0,10.88,0,10.88,10.88,-1
171,2018-01-02 18:00:00,0.0,0.0,0.0,-16.46,0,-16.46,-16.46,-1
172,2018-01-02 18:15:00,0.0,0.0,45.73,34.09,0,45.73,34.09,2
173,2018-01-02 18:30:00,0.0,0.0,0.0,-16.46,0,-16.46,-16.46,-1
174,2018-01-02 18:45:00,0.0,0.0,0.0,1.94,0,1.94,1.94,-1
175,2018-01-02 19:00:00,0.0,0.0,0.0,-10.89,0,-10.89,-10.89,-1
176,2018-01-02 19:15:00,0.0,0.0,0.0,19.78,0,19.78,19.78,-1
177,2018-01-02 19:30:00,0.0,0.0,0.0,18.54,0,18.54,18.54,-1
178,2018-01-02 19:45:00,0.0,0.0,0.0,9.64,0,9.64,9.64,-1
179,2018-01-02 20:00:00,0.0,0.0,0.0,16.76,0,16.76,16.76,-1
180,2018-01-02 20:15:00,0.0,0.0,0.0,-74.54,0,-74.54,-74.54,-1
181,2018-01-02 20:30:00,0.0,0.0,0.0,-74.54,0,-74.54,-74.54,-1
182,2018-01-02 20:45:00,0.0,0.0,0.0,-74.54,0,-74.54,-74.54,-1
183,2018-01-02 21:00:00,0.0,0.0,0.0,-71.08,0,-71.08,-71.08,-1
184,2018-01-02 21:15:00,0.0,0.0,46.8,27.09,0,46.8,27.09,2
185,2018-01-02 21:30:00,0.0,0.0,34.17,0.0,0,34.17,34.17,1
186,2018-01-02 21:45:00,0.0,0.0,0.0,0.0,0,34.03,34.03,0
187,2018-01-02 22:00:00,0.0,0.0,0.0,-3.94,0,-3.94,-3.94,-1
188,2018-01-02 22:15:00,0.0,0.0,50.12,-0.78,0,50.12,-0.78,2
189,2018-01-02 22:30:00,0.0,0.0,37.12,0.0,0,37.12,37.12,1
190,2018-01-02 22:45:00,0.0,0.0,40.27,0.0,0,40.27,40.27,1
191,2018-01-02 23:00:00,0.0,0.0,40.27,28.51,0,28.51,28.51,-1
192,2018-01-02 23:15:00,0.0,0.0,0.0,26.03,0,26.03,26.03,-1
193,2018-01-02 23:30:00,0.0,0.0,0.0,0.0,0,34.85,34.85,0
194,2018-01-02 23:45:00,0.0,0.0,0.0,0.0,0,34.86,34.86,0
195,2018-01-03 00:00:00,0.0,0.0,0.0,-69.12,0,-69.12,-69.12,-1
196,2018-01-03 00:15:00,0.0,0.0,42.22,-36.96,0,42.22,-36.96,2
197,2018-01-03 00:30:00,0.0,0.0,36.27,0.0,0,36.27,36.27,1
198,2018-01-03 00:45:00,0.0,0.0,0.0,0.0,0,33.43,33.43,0
199,2018-01-03 01:00:00,0.0,0.0,0.0,34.83,0,34.83,34.83,-1
200,2018-01-03 01:15:00,0.0,0.0,0.0,33.98,0,33.98,33.98,-1
201,2018-01-03 01:30:00,0.0,0.0,0.0,0.0,0,33.14,33.14,0
202,2018-01-03 01:45:00,0.0,0.0,0.0,0.0,0,33.12,33.12,0
203,2018-01-03 02:00:00,0.0,0.0,0.0,32.97,0,32.97,32.97,-1
204,2018-01-03 02:15:00,0.0,0.0,104.33,0.0,0,104.33,104.33,1
205,2018-01-03 02:30:00,0.0,0.0,113.02,0.0,0,113.02,113.02,1
206,2018-01-03 02:45:00,0.0,0.0,45.19,0.0,0,45.19,45.19,1
207,2018-01-03 03:00:00,0.0,0.0,55.17,0.0,0,55.17,55.17,1
208,2018-01-03 03:15:00,0.0,0.0,58.27,0.0,0,58.27,58.27,1
209,2018-01-03 03:30:00,0.0,0.0,46.27,0.0,0,46.27,46.27,1
210,2018-01-03 03:45:00,0.0,0.0,60.55,0.0,0,60.55,60.55,1
211,2018-01-03 04:00:00,0.0,0.0,40.27,0.0,0,40.27,40.27,1
212,2018-01-03 04:15:00,0.0,0.0,40.27,33.33,0,33.33,33.33,-1
213,2018-01-03 04:30:00,0.0,0.0,59.18,0.0,0,59.18,59.18,1
214,2018-01-03 04:45:00,0.0,0.0,72.82,0.0,0,72.82,72.82,1
215,2018-01-03 05:00:00,0.0,0.0,32.29,25.68,0,32.81,25.68,2
216,2018-01-03 05:15:00,0.0,0.0,32.07,0.0,0,32.07,32.07,1
217,2018-01-03 05:30:00,0.0,0.0,32.37,0.0,0,32.37,32.37,1
218,2018-01-03 05:45:00,0.0,0.0,81.41,0.0,0,81.41,81.41,1
219,2018-01-03 06:00:00,0.0,0.0,82.72,0.0,0,82.72,82.72,1
220,2018-01-03 06:15:00,0.0,0.0,82.72,-95.06,0,-95.06,-95.06,-1
221,2018-01-03 06:30:00,0.0,0.0,0.0,5.42,0,5.42,5.42,-1
222,2018-01-03 06:45:00,0.0,0.0,46.27,5.42,0,46.27,46.27,1
223,2018-01-03 07:00:00,0.0,0.0,58.27,0.0,0,58.27,58.27,1
224,2018-01-03 07:15:00,0.0,0.0,38.67,33.82,0,38.67,33.82,2
225,2018-01-03 07:30:00,0.0,0.0,0.0,0.0,0,33.83,33.83,0
226,2018-01-03 07:45:00,0.0,0.0,44.88,0.0,0,44.88,44.88,1
227,2018-01-03 08:00:00,0.0,0.0,0.0,0.0,0,33.7,33.7,0
228,2018-01-03 08:15:00,0.0,0.0,38.12,0.0,0,38.12,38.12,1
229,2018-01-03 08:30:00,0.0,0.0,49.1,0.0,0,49.1,49.1,1
230,2018-01-03 08:45:00,0.0,0.0,44.67,0.0,0,44.67,44.67,1
231,2018-01-03 09:00:00,0.0,0.0,48.65,0.0,0,48.65,48.65,1
232,2018-01-03 09:15:00,0.0,0.0,52.24,0.0,0,52.24,52.24,1
233,2018-01-03 09:30:00,0.0,0.0,72.13,0.0,0,72.13,72.13,1
234,2018-01-03 09:45:00,0.0,0.0,142.02,0.0,0,142.02,142.02,1
235,2018-01-03 10:00:00,0.0,0.0,142.02,0.0,0,142.02,142.02,1
236,2018-01-03 10:15:00,0.0,0.0,142.02,0.0,0,142.02,142.02,1
237,2018-01-03 10:30:00,0.0,0.0,239.02,0.0,0,239.02,239.02,1
238,2018-01-03 10:45:00,0.0,0.0,321.02,0.0,0,321.02,321.02,1
239,2018-01-03 11:00:00,0.0,0.0,350.02,0.0,0,350.02,350.02,1
240,2018-01-03 11:15:00,0.0,0.0,350.02,0.0,0,350.02,350.02,1
241,2018-01-03 11:30:00,0.0,0.0,341.4,0.0,0,341.4,341.4,1
242,2018-01-03 11:45:00,0.0,0.0,191.4,0.0,0,191.4,191.4,1
243,2018-01-03 12:00:00,0.0,0.0,141.4,0.0,0,141.4,141.4,1
244,2018-01-03 12:15:00,0.0,0.0,350.02,0.0,0,350.02,350.02,1
245,2018-01-03 12:30:00,0.0,0.0,350.02,0.0,0,350.02,350.02,1
246,2018-01-03 12:45:00,0.0,0.0,60.93,0.0,0,60.93,60.93,1
247,2018-01-03 13:00:00,0.0,0.0,101.09,0.0,0,101.09,101.09,1
248,2018-01-03 13:15:00,0.0,0.0,54.02,30.76,0,30.76,30.76,-1
249,2018-01-03 13:30:00,0.0,0.0,0.0,0.0,0,33.5,33.5,0
250,2018-01-03 13:45:00,0.0,0.0,0.0,25.76,0,25.76,25.76,-1
251,2018-01-03 14:00:00,0.0,0.0,0.0,35.32,0,35.32,35.32,-1
252,2018-01-03 14:15:00,0.0,0.0,0.0,35.4,0,35.4,35.4,-1
253,2018-01-03 14:30:00,0.0,0.0,39.55,0.0,0,39.55,39.55,1
254,2018-01-03 14:45:00,0.0,0.0,44.37,0.0,0,44.37,44.37,1
255,2018-01-03 15:00:00,0.0,0.0,44.37,33.56,0,33.56,33.56,-1
256,2018-01-03 15:15:00,0.0,0.0,0.0,24.2,0,24.2,24.2,-1
257,2018-01-03 15:30:00,0.0,0.0,0.0,33.56,0,33.56,33.56,-1
258,2018-01-03 15:45:00,0.0,0.0,0.0,33.56,0,33.56,33.56,-1
259,2018-01-03 16:00:00,0.0,0.0,58.26,33.56,0,58.26,58.26,1
260,2018-01-03 16:15:00,0.0,0.0,42.58,-15.44,0,44.79,-15.44,2
261,2018-01-03 16:30:00,0.0,0.0,49.75,34.56,0,49.75,34.56,2
262,2018-01-03 16:45:00,0.0,0.0,37.02,0.0,0,37.02,37.02,1
263,2018-01-03 17:00:00,0.0,0.0,39.67,0.0,0,39.67,39.67,1
264,2018-01-03 17:15:00,0.0,0.0,39.67,33.56,0,33.56,33.56,-1
265,2018-01-03 17:30:00,0.0,0.0,0.0,7.91,0,7.91,7.91,-1
266,2018-01-03 17:45:00,0.0,0.0,55.22,-15.44,0,55.22,-15.44,2
267,2018-01-03 18:00:00,0.0,0.0,55.06,-15.44,0,55.06,55.06,1
268,2018-01-03 18:15:00,0.0,0.0,57.89,0.0,0,57.89,57.89,1
269,2018-01-03 18:30:00,0.0,0.0,64.68,33.82,0,64.68,33.82,2
270,2018-01-03 18:45:00,0.0,0.0,64.68,33.27,0,33.27,33.27,-1
271,2018-01-03 19:00:00,0.0,0.0,0.0,34.8,0,34.8,34.8,-1
272,2018-01-03 19:15:00,0.0,0.0,0.0,26.78,0,26.78,26.78,-1
273,2018-01-03 19:30:00,0.0,0.0,0.0,19.27,0,19.27,19.27,-1
274,2018-01-03 19:45:00,0.0,0.0,0.0,19.27,0,19.27,19.27,-1
275,2018-01-03 20:00:00,0.0,0.0,38.9,-0.73,0,38.9,-0.73,2
276,2018-01-03 20:15:00,0.0,0.0,106.02,-0.73,0,106.02,106.02,1
277,2018-01-03 20:30:00,0.0,0.0,42.49,0.0,0,42.49,42.49,1
278,2018-01-03 20:45:00,0.0,0.0,38.02,0.0,0,38.02,38.02,1
279,2018-01-03 21:00:00,0.0,0.0,38.22,0.0,0,38.22,38.22,1
280,2018-01-03 21:15:00,0.0,0.0,142.14,0.0,0,142.14,142.14,1
281,2018-01-03 21:30:00,0.0,0.0,44.1,0.0,0,44.1,44.1,1
282,2018-01-03 21:45:00,0.0,0.0,44.1,35.21,0,35.21,35.21,-1
283,2018-01-03 22:00:00,0.0,0.0,0.0,0.0,0,33.68,33.68,0
284,2018-01-03 22:15:00,0.0,0.0,87.01,0.0,0,87.01,87.01,1
285,2018-01-03 22:30:00,0.0,0.0,49.45,0.0,0,49.45,49.45,1
286,2018-01-03 22:45:00,0.0,0.0,49.45,31.93,0,31.93,31.93,-1
287,2018-01-03 23:00:00,0.0,0.0,0.0,9.57,0,9.57,9.57,-1
288,2018-01-03 23:15:00,0.0,0.0,77.14,25.78,0,77.14,25.78,2
289,2018-01-03 23:30:00,0.0,0.0,51.27,0.0,0,51.27,51.27,1
290,2018-01-03 23:45:00,0.0,0.0,40.27,0.0,0,40.27,40.27,1
291,2018-01-04 00:00:00,0.0,0.0,37.44,26.79,0,26.79,26.79,-1
292,2018-01-04 00:15:00,0.0,0.0,58.27,19.95,0,58.27,58.27,1
293,2018-01-04 00:30:00,0.0,0.0,71.9,0.0,0,71.9,71.9,1
294,2018-01-04 00:45:00,0.0,0.0,39.79,0.0,0,39.79,39.79,1
295,2018-01-04 01:00:00,0.0,0.0,32.93,31.86,0,33.2,31.86,2
296,2018-01-04 01:15:00,0.0,0.0,51.33,32.24,0,51.33,32.24,2
297,2018-01-04 01:30:00,0.0,0.0,37.04,0.0,0,37.04,37.04,1
298,2018-01-04 01:45:00,0.0,0.0,40.0,0.0,0,40.0,40.0,1
299,2018-01-04 02:00:00,0.0,0.0,35.27,0.0,0,35.27,35.27,1
300,2018-01-04 02:15:00,0.0,0.0,35.27,33.27,0,33.27,33.27,-1
301,2018-01-04 02:30:00,0.0,0.0,0.0,32.42,0,32.42,32.42,-1
302,2018-01-04 02:45:00,0.0,0.0,0.0,29.44,0,29.44,29.44,-1
303,2018-01-04 03:00:00,0.0,0.0,0.0,19.94,0,19.94,19.94,-1
304,2018-01-04 03:15:00,0.0,0.0,0.0,31.74,0,31.74,31.74,-1
305,2018-01-04 03:30:00,0.0,0.0,0.0,0.0,0,32.89,32.89,0
306,2018-01-04 03:45:00,0.0,0.0,0.0,0.0,0,32.92,32.92,0
307,2018-01-04 04:00:00,0.0,0.0,0.0,0.0,0,32.91,32.91,0
308,2018-01-04 04:15:00,0.0,0.0,0.0,-72.1,0,-72.1,-72.1,-1
309,2018-01-04 04:30:00,0.0,0.0,0.0,33.35,0,33.35,33.35,-1
310,2018-01-04 04:45:00,0.0,0.0,0.0,34.27,0,34.27,34.27,-1
311,2018-01-04 05:00:00,0.0,0.0,0.0,16.17,0,16.17,16.17,-1
312,2018-01-04 05:15:00,0.0,0.0,0.0,-85.89,0,-85.89,-85.89,-1
313,2018-01-04 05:30:00,0.0,0.0,0.0,-71.03,0,-71.03,-71.03,-1
314,2018-01-04 05:45:00,0.0,0.0,0.0,1.78,0,1.78,1.78,-1
315,2018-01-04 06:00:00,0.0,0.0,0.0,22.78,0,22.78,22.78,-1
316,2018-01-04 06:15:00,0.0,0.0,0.0,-104.38,0,-104.38,-104.38,-1
