"datum","PTE","periode_van","periode_tm","indicatie noodvermogen op","indicatie noodvermogen af","opregelen","Afregelen","prikkelcomponent","Afnemen","invoeden","regeltoestand"
"01-01-2024","1","00:00","00:15","","","83,22","-46,72","0","83,22","-46,72","2"
"01-01-2024","2","00:15","00:30","","","76,91","","0","76,91","76,91","1"
"01-01-2024","3","00:30","00:45","","","66,91","","0","66,91","66,91","1"
"01-01-2024","4","00:45","01:00","","","66,91","","0","66,91","66,91","1"
"01-01-2024","5","01:00","01:15","","","81,13","","0","81,13","81,13","1"
"01-01-2024","6","01:15","01:30","","","76,91","-17,8","0","76,91","-17,8","2"
"01-01-2024","7","01:30","01:45","","","82,79","-8,81","0","82,79","-8,81","2"
"01-01-2024","8","01:45","02:00","","","73,68","-26,1","0","73,68","-26,1","2"
"01-01-2024","9","02:00","02:15","","","94,13","-31,85","0","94,13","-31,85","2"
"01-01-2024","10","02:15","02:30","","","73,66","-8,81","0","73,66","73,66","1"
"01-01-2024","11","02:30","02:45","","","","-8,81","0","-8,81","-8,81","-1"
"01-01-2024","12","02:45","03:00","","","87,47","-28,42","0","87,47","-28,42","2"
"01-01-2024","13","03:00","03:15","","","78,11","","0","78,11","78,11","1"
"01-01-2024","14","03:15","03:30","","","64,9","","0","64,9","64,9","1"
"01-01-2024","15","03:30","03:45","","","","-17,8","0","-17,8","-17,8","-1"
"01-01-2024","16","03:45","04:00","","","85,2","-45,33","0","85,2","-45,33","2"
"01-01-2024","17","04:00","04:15","","","104,51","-37,54","0","104,51","-37,54","2"
"01-01-2024","18","04:15","04:30","","","","","0","28,05","28,05","0"
"01-01-2024","19","04:30","04:45","","","79,05","-8,81","0","79,05","-8,81","2"
"01-01-2024","20","04:45","05:00","","","79,05","-8,81","0","-8,81","-8,81","-1"
"01-01-2024","21","05:00","05:15","","","","","0","28,05","28,05","0"
"01-01-2024","22","05:15","05:30","","","","-27,32","0","-27,32","-27,32","-1"
"01-01-2024","23","05:30","05:45","","","","-30,3","0","-30,3","-30,3","-1"
"01-01-2024","24","05:45","06:00","","","","-28,42","0","-28,42","-28,42","-1"
"01-01-2024","25","06:00","06:15","","","70,31","-73,38","0","70,31","-73,38","2"
"01-01-2024","26","06:15","06:30","","","","","0","27,07","27,07","0"
"01-01-2024","27","06:30","06:45","","","77,11","","0","77,11","77,11","1"
"01-01-2024","28","06:45","07:00","","","73,66","","0","73,66","73,66","1"
"01-01-2024","29","07:00","07:15","","","86,13","","0","86,13","86,13","1"
"01-01-2024","30","07:15","07:30","","","62,99","-77,88","0","62,99","-77,88","2"
"01-01-2024","31","07:30","07:45","","","","-29,99","0","-29,99","-29,99","-1"
"01-01-2024","32","07:45","08:00","","","64,32","","0","64,32","64,32","1"
"01-01-2024","33","08:00","08:15","","","64,91","-83,43","0","64,91","-83,43","2"
"01-01-2024","34","08:15","08:30","","","","-55,88","0","-55,88","-55,88","-1"
"01-01-2024","35","08:30","08:45","","","","-60,7","0","-60,7","-60,7","-1"
"01-01-2024","36","08:45","09:00","","","","-166,18","0","-166,18","-166,18","-1"
"01-01-2024","37","09:00","09:15","","","","-45,56","0","-45,56","-45,56","-1"
"01-01-2024","38","09:15","09:30","","","","","0","28,05","28,05","0"
"01-01-2024","39","09:30","09:45","","","","-8,81","0","-8,81","-8,81","-1"
"01-01-2024","40","09:45","10:00","","","","-14,87","0","-14,87","-14,87","-1"
"01-01-2024","41","10:00","10:15","","","","-8,81","0","-8,81","-8,81","-1"
"01-01-2024","42","10:15","10:30","","","","-8,81","0","-8,81","-8,81","-1"
"01-01-2024","43","10:30","10:45","","","","-17,19","0","-17,19","-17,19","-1"
"01-01-2024","44","10:45","11:00","","","","-17,19","0","-17,19","-17,19","-1"
"01-01-2024","45","11:00","11:15","","","","-8,81","0","-8,81","-8,81","-1"
"01-01-2024","46","11:15","11:30","","","","-9,51","0","-9,51","-9,51","-1"
"01-01-2024","47","11:30","11:45","","","","-28,42","0","-28,42","-28,42","-1"
"01-01-2024","48","11:45","12:00","","","","-8,81","0","-8,81","-8,81","-1"
"01-01-2024","49","12:00","12:15","","","","-8,81","0","-8,81","-8,81","-1"
"01-01-2024","50","12:15","12:30","","","","","0","30,06","30,06","0"
"01-01-2024","51","12:30","12:45","","","","","0","27,43","27,43","0"
"01-01-2024","52","12:45","13:00","","","","","0","32,16","32,16","0"
"01-01-2024","53","13:00","13:15","","","","","0","32,16","32,16","0"
"01-01-2024","54","13:15","13:30","","","","-20,84","0","-20,84","-20,84","-1"
"01-01-2024","55","13:30","13:45","","","63,83","-20,72","0","-20,72","-20,72","-1"
"01-01-2024","56","13:45","14:00","","","72,79","","0","72,79","72,79","1"
"01-01-2024","57","14:00","14:15","","","","","0","29,24","29,24","0"
"01-01-2024","58","14:15","14:30","","","","","0","29,24","29,24","0"
"01-01-2024","59","14:30","14:45","","","","","0","29,24","29,24","0"
"01-01-2024","60","14:45","15:00","","","","","0","29,24","29,24","0"
"01-01-2024","61","15:00","15:15","","","","","0","27,12","27,12","0"
"01-01-2024","62","15:15","15:30","","","86,13","","0","86,13","86,13","1"
"01-01-2024","63","15:30","15:45","","","105,53","","0","105,53","105,53","1"
"01-01-2024","64","15:45","16:00","","","121,12","","0","121,12","121,12","1"
"01-01-2024","65","16:00","16:15","","","88,13","-47,19","0","88,13","-47,19","2"
"01-01-2024","66","16:15","16:30","","","81,13","-15,74","0","81,13","-15,74","2"
"01-01-2024","67","16:30","16:45","","","81,13","","0","81,13","81,13","1"
"01-01-2024","68","16:45","17:00","","","86,57","","0","86,57","86,57","1"
"01-01-2024","69","17:00","17:15","","","62,84","","0","62,84","62,84","1"
"01-01-2024","70","17:15","17:30","","","95,16","","0","95,16","95,16","1"
"01-01-2024","71","17:30","17:45","","","181,55","","0","181,55","181,55","1"
"01-01-2024","72","17:45","18:00","","","501,35","-79,57","0","501,35","-79,57","2"
"01-01-2024","73","18:00","18:15","","","97,78","-142,04","0","97,78","-142,04","2"
"01-01-2024","74","18:15","18:30","","","","32,13","0","32,13","32,13","-1"
"01-01-2024","75","18:30","18:45","","","","","0","37,07","37,07","0"
"01-01-2024","76","18:45","19:00","","","88,13","-270,12","0","88,13","-270,12","2"
"01-01-2024","77","19:00","19:15","","","79,13","-265,63","0","79,13","-265,63","2"
"01-01-2024","78","19:15","19:30","","","","-184,11","0","-184,11","-184,11","-1"
"01-01-2024","79","19:30","19:45","","","","-31,83","0","-31,83","-31,83","-1"
"01-01-2024","80","19:45","20:00","","","88,13","-24,73","0","88,13","-24,73","2"
"01-01-2024","81","20:00","20:15","","","1832,2","","0","1832,2","1832,2","1"
"01-01-2024","82","20:15","20:30","","","1832,2","","0","1832,2","1832,2","1"
"01-01-2024","83","20:30","20:45","","","62,34","","0","62,34","62,34","1"
"01-01-2024","84","20:45","21:00","","","","-19,94","0","-19,94","-19,94","-1"
"01-01-2024","85","21:00","21:15","","","","-19,94","0","-19,94","-19,94","-1"
"01-01-2024","86","21:15","21:30","","","","-68,5","0","-68,5","-68,5","-1"
"01-01-2024","87","21:30","21:45","","","73,06","-221,38","0","73,06","-221,38","2"
"01-01-2024","88","21:45","22:00","","","77,13","-252,44","0","77,13","-252,44","2"
"01-01-2024","89","22:00","22:15","","","","-192,63","0","-192,63","-192,63","-1"
"01-01-2024","90","22:15","22:30","","","","-43,56","0","-43,56","-43,56","-1"
"01-01-2024","91","22:30","22:45","","","","-53,88","0","-53,88","-53,88","-1"
"01-01-2024","92","22:45","23:00","","","","-45,56","0","-45,56","-45,56","-1"
"01-01-2024","93","23:00","23:15","","","","-28,42","0","-28,42","-28,42","-1"
"01-01-2024","94","23:15","23:30","","","","-68,5","0","-68,5","-68,5","-1"
"01-01-2024","95","23:30","23:45","","","","-66,5","0","-66,5","-66,5","-1"
"01-01-2024","96","23:45","00:00","","","","-140,04","0","-140,04","-140,04","-1"
"02-01-2024","1","00:00","00:15","","","","-274,12","0","-274,12","-274,12","-1"
"02-01-2024","2","00:15","00:30","","","","-267,63","0","-267,63","-267,63","-1"
"02-01-2024","3","00:30","00:45","","","","-274,12","0","-274,12","-274,12","-1"
"02-01-2024","4","00:45","01:00","","","","-274,12","0","-274,12","-274,12","-1"
"02-01-2024","5","01:00","01:15","","","","-312,82","0","-312,82","-312,82","-1"
"02-01-2024","6","01:15","01:30","","","","-267,63","0","-267,63","-267,63","-1"
"02-01-2024","7","01:30","01:45","","","","-270,4","0","-270,4","-270,4","-1"
"02-01-2024","8","01:45","02:00","","","","-274,12","0","-274,12","-274,12","-1"
"02-01-2024","9","02:00","02:15","","","","-220,34","0","-220,34","-220,34","-1"
"02-01-2024","10","02:15","02:30","","","","-169,71","0","-169,71","-169,71","-1"
"02-01-2024","11","02:30","02:45","","","","-218,34","0","-218,34","-218,34","-1"
"02-01-2024","12","02:45","03:00","","","","-217,88","0","-217,88","-217,88","-1"
"02-01-2024","13","03:00","03:15","","","","-56,51","0","-56,51","-56,51","-1"
"02-01-2024","14","03:15","03:30","","","","-86,75","0","-86,75","-86,75","-1"
"02-01-2024","15","03:30","03:45","","","","-122,06","0","-122,06","-122,06","-1"
"02-01-2024","16","03:45","04:00","","","","-167,16","0","-167,16","-167,16","-1"
"02-01-2024","17","04:00","04:15","","","","-56,08","0","-56,08","-56,08","-1"
"02-01-2024","18","04:15","04:30","","","","-41,15","0","-41,15","-41,15","-1"
"02-01-2024","19","04:30","04:45","","","","-41,15","0","-41,15","-41,15","-1"
"02-01-2024","20","04:45","05:00","","","","-32,82","0","-32,82","-32,82","-1"
"02-01-2024","21","05:00","05:15","","","","-40","0","-40","-40","-1"
"02-01-2024","22","05:15","05:30","","","","-19,32","0","-19,32","-19,32","-1"
"02-01-2024","23","05:30","05:45","","","","65,13","0","65,13","65,13","-1"
"02-01-2024","24","05:45","06:00","","","","-173,15","0","-173,15","-173,15","-1"
"02-01-2024","25","06:00","06:15","","","","-274,12","0","-274,12","-274,12","-1"
"02-01-2024","26","06:15","06:30","","","","-200,69","0","-200,69","-200,69","-1"
"02-01-2024","27","06:30","06:45","","","","-224,38","0","-224,38","-224,38","-1"
"02-01-2024","28","06:45","07:00","","","","-231,87","0","-231,87","-231,87","-1"
"02-01-2024","29","07:00","07:15","","","","-267,63","0","-267,63","-267,63","-1"
"02-01-2024","30","07:15","07:30","","","","-111,44","0","-111,44","-111,44","-1"
"02-01-2024","31","07:30","07:45","","","","-111,44","0","-111,44","-111,44","-1"
"02-01-2024","32","07:45","08:00","","","","-16,34","0","-16,34","-16,34","-1"
"02-01-2024","33","08:00","08:15","","","","-29,04","0","-29,04","-29,04","-1"
"02-01-2024","34","08:15","08:30","","","","-6,24","0","-6,24","-6,24","-1"
"02-01-2024","35","08:30","08:45","","","","-6,24","0","-6,24","-6,24","-1"
"02-01-2024","36","08:45","09:00","","","","43","0","43","43","-1"
"02-01-2024","37","09:00","09:15","","","","64,52","0","64,52","64,52","-1"
"02-01-2024","38","09:15","09:30","","","","54,52","0","54,52","54,52","-1"
"02-01-2024","39","09:30","09:45","","","","-10,84","0","-10,84","-10,84","-1"
"02-01-2024","40","09:45","10:00","","","","-38","0","-38","-38","-1"
"02-01-2024","41","10:00","10:15","","","","-29,77","0","-29,77","-29,77","-1"
"02-01-2024","42","10:15","10:30","","","","15,6","0","15,6","15,6","-1"
"02-01-2024","43","10:30","10:45","","","","51,52","0","51,52","51,52","-1"
"02-01-2024","44","10:45","11:00","","","","52","0","52","52","-1"
"02-01-2024","45","11:00","11:15","","","","67","0","67","67","-1"
"02-01-2024","46","11:15","11:30","","","77,54","","0","77,54","77,54","1"
"02-01-2024","47","11:30","11:45","","","82,51","","0","82,51","82,51","1"
"02-01-2024","48","11:45","12:00","","","","","0","76,66","76,66","0"
"02-01-2024","49","12:00","12:15","","","","","0","76,06","76,06","0"
"02-01-2024","50","12:15","12:30","","","","","0","63,92","63,92","0"
"02-01-2024","51","12:30","12:45","","","","","0","63,92","63,92","0"
"02-01-2024","52","12:45","13:00","","","","","0","63,92","63,92","0"
"02-01-2024","53","13:00","13:15","","","249,51","","0","249,51","249,51","1"
"02-01-2024","54","13:15","13:30","","","129,21","","0","129,21","129,21","1"
"02-01-2024","55","13:30","13:45","","","89,58","","0","89,58","89,58","1"
"02-01-2024","56","13:45","14:00","","","77,53","","0","77,53","77,53","1"
"02-01-2024","57","14:00","14:15","","","","","0","76,15","76,15","0"
"02-01-2024","58","14:15","14:30","","","","","0","67,52","67,52","0"
"02-01-2024","59","14:30","14:45","","","","","0","67,53","67,53","0"
"02-01-2024","60","14:45","15:00","","","","58","0","58","58","-1"
"02-01-2024","61","15:00","15:15","","","","47","0","47","47","-1"
"02-01-2024","62","15:15","15:30","","","","","0","73,61","73,61","0"
"02-01-2024","63","15:30","15:45","","","","","0","78,28","78,28","0"
"02-01-2024","64","15:45","16:00","","","","51,52","0","51,52","51,52","-1"
"02-01-2024","65","16:00","16:15","","","","-37,91","0","-37,91","-37,91","-1"
"02-01-2024","66","16:15","16:30","","","","40,34","0","40,34","40,34","-1"
"02-01-2024","67","16:30","16:45","","","","63,52","0","63,52","63,52","-1"
"02-01-2024","68","16:45","17:00","","","","51,52","0","51,52","51,52","-1"
"02-01-2024","69","17:00","17:15","","","79,51","-18,34","0","-18,34","-18,34","-1"
"02-01-2024","70","17:15","17:30","","","103,93","","0","103,93","103,93","1"
"02-01-2024","71","17:30","17:45","","","","55,52","0","55,52","55,52","-1"
"02-01-2024","72","17:45","18:00","","","","55,52","0","55,52","55,52","-1"
"02-01-2024","73","18:00","18:15","","","","1,52","0","1,52","1,52","-1"
"02-01-2024","74","18:15","18:30","","","","1,52","0","1,52","1,52","-1"
"02-01-2024","75","18:30","18:45","","","","-11,68","0","-11,68","-11,68","-1"
"02-01-2024","76","18:45","19:00","","","","18","0","18","18","-1"
"02-01-2024","77","19:00","19:15","","","","61,52","0","61,52","61,52","-1"
"02-01-2024","78","19:15","19:30","","","","61,52","0","61,52","61,52","-1"
"02-01-2024","79","19:30","19:45","","","","-0,48","0","-0,48","-0,48","-1"
"02-01-2024","80","19:45","20:00","","","97,51","15,52","0","97,51","97,51","1"
"02-01-2024","81","20:00","20:15","","","1832,2","","0","1832,2","1832,2","1"
"02-01-2024","82","20:15","20:30","","","88,51","7,52","0","7,52","7,52","-1"
"02-01-2024","83","20:30","20:45","","","94","4,52","0","94","4,52","2"
"02-01-2024","84","20:45","21:00","","","","-6,24","0","-6,24","-6,24","-1"
"02-01-2024","85","21:00","21:15","","","","27,52","0","27,52","27,52","-1"
"02-01-2024","86","21:15","21:30","","","","18,52","0","18,52","18,52","-1"
"02-01-2024","87","21:30","21:45","","","","-0,1","0","-0,1","-0,1","-1"
"02-01-2024","88","21:45","22:00","","","87,51","","0","87,51","87,51","1"
"02-01-2024","89","22:00","22:15","","","1832,2","","0","1832,2","1832,2","1"
"02-01-2024","90","22:15","22:30","","","74,45","27,52","0","74,45","27,52","2"
"02-01-2024","91","22:30","22:45","","","","48,52","0","48,52","48,52","-1"
"02-01-2024","92","22:45","23:00","","","67,6","64,52","0","67,6","54,26","2"
"02-01-2024","93","23:00","23:15","","","1832,2","","0","1832,2","1832,2","1"
"02-01-2024","94","23:15","23:30","","","100,51","","0","100,51","100,51","1"
"02-01-2024","95","23:30","23:45","","","","","0","54,26","54,26","0"
"02-01-2024","96","23:45","00:00","","","","-40","0","-40","-40","-1"
"03-01-2024","1","00:00","00:15","","","1832,2","-248,76","0","1832,2","1832,2","1"
"03-01-2024","2","00:15","00:30","","","1832,2","-15,09","0","1832,2","-15,09","2"
"03-01-2024","3","00:30","00:45","","","89,73","-15,09","0","89,73","89,73","1"
"03-01-2024","4","00:45","01:00","","","94","","0","94","94","1"
"03-01-2024","5","01:00","01:15","","","1832,2","","0","1832,2","1832,2","1"
"03-01-2024","6","01:15","01:30","","","94","","0","94","94","1"
"03-01-2024","7","01:30","01:45","","","84","","0","84","84","1"
"03-01-2024","8","01:45","02:00","","","75","-7,7","0","75","-7,7","2"
"03-01-2024","9","02:00","02:15","","","91,51","","0","91,51","91,51","1"
"03-01-2024","10","02:15","02:30","","","73,19","-13,45","0","73,19","-13,45","2"
"03-01-2024","11","02:30","02:45","","","84,51","-207,91","0","84,51","-207,91","2"
"03-01-2024","12","02:45","03:00","","","106,51","-248,76","0","106,51","-248,76","2"
"03-01-2024","13","03:00","03:15","","","84,51","-159,7","0","84,51","-159,7","2"
"03-01-2024","14","03:15","03:30","","","","-98,08","0","-98,08","-98,08","-1"
"03-01-2024","15","03:30","03:45","","","","-41,08","0","-41,08","-41,08","-1"
"03-01-2024","16","03:45","04:00","","","","-37,7","0","-37,7","-37,7","-1"
"03-01-2024","17","04:00","04:15","","","","-8,81","0","-8,81","-8,81","-1"
"03-01-2024","18","04:15","04:30","","","","-13,45","0","-13,45","-13,45","-1"
"03-01-2024","19","04:30","04:45","","","","-3,58","0","-3,58","-3,58","-1"
"03-01-2024","20","04:45","05:00","","","","-19,7","0","-19,7","-19,7","-1"
"03-01-2024","21","05:00","05:15","","","","-28,45","0","-28,45","-28,45","-1"
"03-01-2024","22","05:15","05:30","","","","-98","0","-98","-98","-1"
"03-01-2024","23","05:30","05:45","","","84,51","-246,76","0","84,51","-246,76","2"
"03-01-2024","24","05:45","06:00","","","84,51","-23,34","0","84,51","-23,34","2"
"03-01-2024","25","06:00","06:15","","","57,32","-265,63","0","57,32","-265,63","2"
"03-01-2024","26","06:15","06:30","","","","-28,57","0","-28,57","-28,57","-1"
"03-01-2024","27","06:30","06:45","","","","-8,81","0","-8,81","-8,81","-1"
"03-01-2024","28","06:45","07:00","","","","","0","34,76","34,76","0"
"03-01-2024","29","07:00","07:15","","","","-17,99","0","-17,99","-17,99","-1"
"03-01-2024","30","07:15","07:30","","","","-26,29","0","-26,29","-26,29","-1"
"03-01-2024","31","07:30","07:45","","","79,22","-32,87","0","79,22","-32,87","2"
"03-01-2024","32","07:45","08:00","","","73,96","-21,25","0","73,96","-21,25","2"
"03-01-2024","33","08:00","08:15","","","83,56","-86,57","0","83,56","-86,57","2"
"03-01-2024","34","08:15","08:30","","","86,95","","0","86,95","86,95","1"
"03-01-2024","35","08:30","08:45","","","","","0","68,94","68,94","0"
"03-01-2024","36","08:45","09:00","","","","63,29","0","63,29","63,29","-1"
"03-01-2024","37","09:00","09:15","","","","62,32","0","62,32","62,32","-1"
"03-01-2024","38","09:15","09:30","","","","62,32","0","62,32","62,32","-1"
"03-01-2024","39","09:30","09:45","","","","-8,81","0","-8,81","-8,81","-1"
"03-01-2024","40","09:45","10:00","","","79,29","-30,32","0","79,29","-30,32","2"
"03-01-2024","41","10:00","10:15","","","82,69","-17,95","0","82,69","-17,95","2"
"03-01-2024","42","10:15","10:30","","","73,19","-17,88","0","73,19","-17,88","2"
"03-01-2024","43","10:30","10:45","","","73,19","-24,8","0","-24,8","-24,8","-1"
"03-01-2024","44","10:45","11:00","","","","-8,81","0","-8,81","-8,81","-1"
"03-01-2024","45","11:00","11:15","","","","61,83","0","61,83","61,83","-1"
"03-01-2024","46","11:15","11:30","","","54,83","","0","54,83","54,83","1"
"03-01-2024","47","11:30","11:45","","","","","0","68,83","68,83","0"
"03-01-2024","48","11:45","12:00","","","71,83","","0","71,83","71,83","1"
"03-01-2024","49","12:00","12:15","","","73,17","","0","73,17","73,17","1"
"03-01-2024","50","12:15","12:30","","","","","0","69,8","69,8","0"
"03-01-2024","51","12:30","12:45","","","","-15,27","0","-15,27","-15,27","-1"
"03-01-2024","52","12:45","13:00","","","76,13","-29,77","0","76,13","-29,77","2"
"03-01-2024","53","13:00","13:15","","","","19,83","0","19,83","19,83","-1"
"03-01-2024","54","13:15","13:30","","","","19,83","0","19,83","19,83","-1"
"03-01-2024","55","13:30","13:45","","","71,83","-8,81","0","71,83","-8,81","2"
"03-01-2024","56","13:45","14:00","","","71,83","40,96","0","40,96","40,96","-1"
"03-01-2024","57","14:00","14:15","","","73,83","-25,93","0","73,83","-25,93","2"
"03-01-2024","58","14:15","14:30","","","71,83","67,56","0","71,83","67,56","2"
"03-01-2024","59","14:30","14:45","","","74,76","67,56","0","74,76","67,56","2"
"03-01-2024","60","14:45","15:00","","","169,83","","0","169,83","169,83","1"
"03-01-2024","61","15:00","15:15","","","82,34","72,93","0","82,34","72,07","2"
"03-01-2024","62","15:15","15:30","","","","57,14","0","57,14","57,14","-1"
"03-01-2024","63","15:30","15:45","","","","","0","69,49","69,49","0"
"03-01-2024","64","15:45","16:00","","","89,32","","0","89,32","89,32","1"
"03-01-2024","65","16:00","16:15","","","89,32","-154,4","0","-154,4","-154,4","-1"
"03-01-2024","66","16:15","16:30","","","86,86","-100,32","0","86,86","-100,32","2"
"03-01-2024","67","16:30","16:45","","","80,86","-26,99","0","80,86","-26,99","2"
"03-01-2024","68","16:45","17:00","","","120,05","","0","120,05","120,05","1"
"03-01-2024","69","17:00","17:15","","","97,46","55,32","0","97,46","55,32","2"
"03-01-2024","70","17:15","17:30","","","95,46","55,32","0","95,46","95,46","1"
"03-01-2024","71","17:30","17:45","","","128,47","","0","128,47","128,47","1"
"03-01-2024","72","17:45","18:00","","","91,32","","0","91,32","91,32","1"
"03-01-2024","73","18:00","18:15","","","85,93","","0","85,93","85,93","1"
"03-01-2024","74","18:15","18:30","","","85,9","","0","85,9","85,9","1"
"03-01-2024","75","18:30","18:45","","","82,46","","0","82,46","82,46","1"
"03-01-2024","76","18:45","19:00","","","","","0","58,45","58,45","0"
"03-01-2024","77","19:00","19:15","","","","70,9","0","70,9","70,9","-1"
"03-01-2024","78","19:15","19:30","","","","70,88","0","70,88","70,88","-1"
"03-01-2024","79","19:30","19:45","","","","69,9","0","69,9","69,9","-1"
"03-01-2024","80","19:45","20:00","","","","73,99","0","73,99","73,99","-1"
"03-01-2024","81","20:00","20:15","","","41","","0","41","41","1"
"03-01-2024","82","20:15","20:30","","","81,85","","0","81,85","81,85","1"
"03-01-2024","83","20:30","20:45","","","75,85","","0","75,85","75,85","1"
"03-01-2024","84","20:45","21:00","","","","66,75","0","66,75","66,75","-1"
"03-01-2024","85","21:00","21:15","","","","62,42","0","62,42","62,42","-1"
"03-01-2024","86","21:15","21:30","","","85,32","","0","85,32","85,32","1"
"03-01-2024","87","21:30","21:45","","","84,25","","0","84,25","84,25","1"
"03-01-2024","88","21:45","22:00","","","76,97","","0","76,97","76,97","1"
"03-01-2024","89","22:00","22:15","","","91,32","","0","91,32","91,32","1"
"03-01-2024","90","22:15","22:30","","","94,46","","0","94,46","94,46","1"
"03-01-2024","91","22:30","22:45","","","","","0","55,71","55,71","0"
"03-01-2024","92","22:45","23:00","","","","49,32","0","49,32","49,32","-1"
"03-01-2024","93","23:00","23:15","","","73,47","-29,77","0","73,47","-29,77","2"
"03-01-2024","94","23:15","23:30","","","76,42","38,12","0","76,42","38,12","2"
"03-01-2024","95","23:30","23:45","","","73,66","","0","73,66","73,66","1"
"03-01-2024","96","23:45","00:00","","","","","0","55,71","55,71","0"
"04-01-2024","1","00:00","00:15","","","","74,2","0","74,2","74,2","-1"
"04-01-2024","2","00:15","00:30","","","","54,2","0","54,2","54,2","-1"
"04-01-2024","3","00:30","00:45","","","","-40","0","-40","-40","-1"
"04-01-2024","4","00:45","01:00","","","","-42,54","0","-42,54","-42,54","-1"
"04-01-2024","5","01:00","01:15","","","","19,69","0","19,69","19,69","-1"
"04-01-2024","6","01:15","01:30","","","","-32,79","0","-32,79","-32,79","-1"
"04-01-2024","7","01:30","01:45","","","","-42,54","0","-42,54","-42,54","-1"
"04-01-2024","8","01:45","02:00","","","","-32,79","0","-32,79","-32,79","-1"
"04-01-2024","9","02:00","02:15","","","","-42,54","0","-42,54","-42,54","-1"
"04-01-2024","10","02:15","02:30","","","","-23,04","0","-23,04","-23,04","-1"
"04-01-2024","11","02:30","02:45","","","","-18,04","0","-18,04","-18,04","-1"
"04-01-2024","12","02:45","03:00","","","","-8,81","0","-8,81","-8,81","-1"
"04-01-2024","13","03:00","03:15","","","","29,2","0","29,2","29,2","-1"
"04-01-2024","14","03:15","03:30","","","","-8,81","0","-8,81","-8,81","-1"
"04-01-2024","15","03:30","03:45","","","","40,48","0","40,48","40,48","-1"
"04-01-2024","16","03:45","04:00","","","","","0","74,45","74,45","0"
"04-01-2024","17","04:00","04:15","","","","","0","74,45","74,45","0"
"04-01-2024","18","04:15","04:30","","","","","0","74,45","74,45","0"
"04-01-2024","19","04:30","04:45","","","","54,69","0","54,69","54,69","-1"
"04-01-2024","20","04:45","05:00","","","","","0","74,45","74,45","0"
"04-01-2024","21","05:00","05:15","","","92,77","","0","92,77","92,77","1"
"04-01-2024","22","05:15","05:30","","","81,62","","0","81,62","81,62","1"
"04-01-2024","23","05:30","05:45","","","119,95","","0","119,95","119,95","1"
"04-01-2024","24","05:45","06:00","","","122,67","","0","122,67","122,67","1"
"04-01-2024","25","06:00","06:15","","","92,82","-27,32","0","92,82","-27,32","2"
"04-01-2024","26","06:15","06:30","","","98,67","","0","98,67","98,67","1"
"04-01-2024","27","06:30","06:45","","","89,82","","0","89,82","89,82","1"
"04-01-2024","28","06:45","07:00","","","","","0","76,8","76,8","0"
"04-01-2024","29","07:00","07:15","","","","-265,63","0","-265,63","-265,63","-1"
"04-01-2024","30","07:15","07:30","","","","-61,9","0","-61,9","-61,9","-1"
"04-01-2024","31","07:30","07:45","","","","-40","0","-40","-40","-1"
"04-01-2024","32","07:45","08:00","","","","73,34","0","73,34","73,34","-1"
"04-01-2024","33","08:00","08:15","","","","55,78","0","55,78","55,78","-1"
"04-01-2024","34","08:15","08:30","","","","","0","76,96","76,96","0"
"04-01-2024","35","08:30","08:45","","","","","0","76,8","76,8","0"
"04-01-2024","36","08:45","09:00","","","","52,29","0","52,29","52,29","-1"
"04-01-2024","37","09:00","09:15","","","","66,52","0","66,52","66,52","-1"
"04-01-2024","38","09:15","09:30","","","","26,52","0","26,52","26,52","-1"
"04-01-2024","39","09:30","09:45","","","","55,78","0","55,78","55,78","-1"
"04-01-2024","40","09:45","10:00","","","","29,74","0","29,74","29,74","-1"
"04-01-2024","41","10:00","10:15","","","101,83","70,08","0","101,83","70,08","2"
"04-01-2024","42","10:15","10:30","","","104,74","","0","104,74","104,74","1"
"04-01-2024","43","10:30","10:45","","","101,83","","0","101,83","101,83","1"
"04-01-2024","44","10:45","11:00","","","105,86","","0","105,86","105,86","1"
"04-01-2024","45","11:00","11:15","","","105,78","","0","105,78","105,78","1"
"04-01-2024","46","11:15","11:30","","","78,78","","0","78,78","78,78","1"
"04-01-2024","47","11:30","11:45","","","","","0","78,16","78,16","0"
"04-01-2024","48","11:45","12:00","","","82,07","68,54","0","82,07","68,54","2"
"04-01-2024","49","12:00","12:15","","","","55,17","0","55,17","55,17","-1"
"04-01-2024","50","12:15","12:30","","","","67,17","0","67,17","67,17","-1"
"04-01-2024","51","12:30","12:45","","","","74,07","0","74,07","74,07","-1"
"04-01-2024","52","12:45","13:00","","","","74,25","0","74,25","74,25","-1"
"04-01-2024","53","13:00","13:15","","","88,93","74,25","0","88,93","88,93","1"
"04-01-2024","54","13:15","13:30","","","88,9","","0","88,9","88,9","1"
"04-01-2024","55","13:30","13:45","","","88,94","","0","88,94","88,94","1"
"04-01-2024","56","13:45","14:00","","","","","0","78,8","78,8","0"
"04-01-2024","57","14:00","14:15","","","87,01","","0","87,01","87,01","1"
"04-01-2024","58","14:15","14:30","","","88,98","","0","88,98","88,98","1"
"04-01-2024","59","14:30","14:45","","","82,21","77,69","0","82,21","77,69","2"
"04-01-2024","60","14:45","15:00","","","","67,11","0","67,11","67,11","-1"
"04-01-2024","61","15:00","15:15","","","","66,79","0","66,79","66,79","-1"
"04-01-2024","62","15:15","15:30","","","","53,17","0","53,17","53,17","-1"
